aid,sid,cid,acname,acvalue_uM,aidname,cid_1,patentid,cid_2,inchi,inchikey,cmpdsynonym,smiles,exp_type
3529325,,CHEMBL1272819,ppKi,3.265000265007438,Displacement of [3H]SNAP-7941 from human MCHR1 expressed in HEK cells,CHEMBL1272819,,CHEMBL1272819,,,,Cc1ccc(CN2CCC(NC(=O)NCc3ccc(-c4ccc(F)cc4)cc3)CC2)cc1,displacement
2027675,,CHEMBL886073,pKb,3.703334809738469,Antagonist activity at human MCH1 receptor expressed in HEK cells after 45 mins by [35S]GTP-gamma-S binding assay,CHEMBL886073,,CHEMBL886073,,,,Cc1ccc(CN2CCC(NC(=O)NCc3ccc(-c4ccc(F)cc4)cc3)CC2)cc1,antagonist activity
2027676,,CHEMBL886073,ppKb,5.173601217812382,Antagonist activity at human MCH1 receptor expressed in HEK cells after 45 mins by [35S]GTP-gamma-S binding assay,CHEMBL886073,,CHEMBL886073,,,,Cc1ccc(CN2CCC(NC(=O)NCc3ccc(-c4ccc(F)cc4)cc3)CC2)cc1,antagonist activity
2027694,,CHEMBL886074,pKi,3.2636034977233574,Displacement of [3H]SNAP from human MCH1 receptor expressed in HEK cells,CHEMBL886074,,CHEMBL886074,,,,Cc1ccc(CN2CCC(NC(=O)NCc3ccc(-c4ccc(F)cc4)cc3)CC2)cc1,displacement
2027801,,CHEMBL886075,pImax,3.9788107009300617,Antagonist activity at human MCH1 receptor expressed in HEK cells assessed as inhibition of agonist induced maximal current response,CHEMBL886075,,CHEMBL886075,,,,Cc1ccc(CN2CCC(NC(=O)NCc3ccc(-c4ccc(F)cc4)cc3)CC2)cc1,antagonist activity
2027695,,CHEMBL886074,pLog Ki,3.265000265007438,Displacement of [3H]SNAP from human MCH1 receptor expressed in HEK cells,CHEMBL886074,,CHEMBL886074,,,,Cc1ccc(CN2CCC(NC(=O)NCc3ccc(-c4ccc(F)cc4)cc3)CC2)cc1,displacement
3529324,,CHEMBL1272819,pKi,3.2636034977233574,Displacement of [3H]SNAP-7941 from human MCHR1 expressed in HEK cells,CHEMBL1272819,,CHEMBL1272819,,,,Cc1ccc(CN2CCC(NC(=O)NCc3ccc(-c4ccc(F)cc4)cc3)CC2)cc1,displacement
3529389,,CHEMBL1272820,pKi,2.288192770958809,Displacement of [125I]Iodoproxyfan from histamine H3 receptor,CHEMBL1272820,,CHEMBL1272820,,,,COc1ccc(-c2ccc(CNC(=O)NC3CCN(Cc4ccc(C)cc4)CC3)cc2)cc1,displacement
2027709,,CHEMBL886074,pLog Ki,2.8399999311186996,Displacement of [3H]SNAP from human MCH1 receptor expressed in HEK cells,CHEMBL886074,,CHEMBL886074,,,,COc1ccc(-c2ccc(CNC(=O)NC3CCN(Cc4ccc(C)cc4)CC3)cc2)cc1,displacement
2027689,,CHEMBL886073,pKb,3.3535962737769305,Antagonist activity at human MCH1 receptor expressed in HEK cells after 45 mins by [35S]GTP-gamma-S binding assay,CHEMBL886073,,CHEMBL886073,,,,COc1ccc(-c2ccc(CNC(=O)NC3CCN(Cc4ccc(C)cc4)CC3)cc2)cc1,antagonist activity
3529327,,CHEMBL1272819,ppKi,2.8399999311186996,Displacement of [3H]SNAP-7941 from human MCHR1 expressed in HEK cells,CHEMBL1272819,,CHEMBL1272819,,,,COc1ccc(-c2ccc(CNC(=O)NC3CCN(Cc4ccc(C)cc4)CC3)cc2)cc1,displacement
3529326,,CHEMBL1272819,pKi,2.835647144215563,Displacement of [3H]SNAP-7941 from human MCHR1 expressed in HEK cells,CHEMBL1272819,,CHEMBL1272819,,,,COc1ccc(-c2ccc(CNC(=O)NC3CCN(Cc4ccc(C)cc4)CC3)cc2)cc1,displacement
2027690,,CHEMBL886073,ppKb,5.196884445109973,Antagonist activity at human MCH1 receptor expressed in HEK cells after 45 mins by [35S]GTP-gamma-S binding assay,CHEMBL886073,,CHEMBL886073,,,,COc1ccc(-c2ccc(CNC(=O)NC3CCN(Cc4ccc(C)cc4)CC3)cc2)cc1,antagonist activity
2027708,,CHEMBL886074,pKi,2.835647144215563,Displacement of [3H]SNAP from human MCH1 receptor expressed in HEK cells,CHEMBL886074,,CHEMBL886074,,,,COc1ccc(-c2ccc(CNC(=O)NC3CCN(Cc4ccc(C)cc4)CC3)cc2)cc1,displacement
2027829,,CHEMBL886075,pImax,4.029188389127482,Antagonist activity at human MCH1 receptor expressed in HEK cells assessed as inhibition of agonist induced maximal current response,CHEMBL886075,,CHEMBL886075,,,,COc1ccc(-c2ccc(CNC(=O)NC3CCN(Cc4ccc(C)cc4)CC3)cc2)cc1,antagonist activity
2027688,,CHEMBL886073,ppKb,5.208309350979882,Antagonist activity at human MCH1 receptor expressed in HEK cells after 45 mins by [35S]GTP-gamma-S binding assay,CHEMBL886073,,CHEMBL886073,,,,COc1ccccc1-c1ccc(CNC(=O)NC2CCN(Cc3ccc(C)cc3)CC2)cc1,antagonist activity
2027828,,CHEMBL886075,pImax,4.002176919254275,Antagonist activity at human MCH1 receptor expressed in HEK cells assessed as inhibition of agonist induced maximal current response,CHEMBL886075,,CHEMBL886075,,,,COc1ccccc1-c1ccc(CNC(=O)NC2CCN(Cc3ccc(C)cc3)CC2)cc1,antagonist activity
2027707,,CHEMBL886074,pLog Ki,3.3699995100990883,Displacement of [3H]SNAP from human MCH1 receptor expressed in HEK cells,CHEMBL886074,,CHEMBL886074,,,,COc1ccccc1-c1ccc(CNC(=O)NC2CCN(Cc3ccc(C)cc3)CC2)cc1,displacement
3529390,,CHEMBL1272820,pKi,3.0,Displacement of [125I]Iodoproxyfan from histamine H3 receptor,CHEMBL1272820,,CHEMBL1272820,,,,COc1ccccc1-c1ccc(CNC(=O)NC2CCN(Cc3ccc(C)cc3)CC2)cc1,displacement
2027687,,CHEMBL886073,pKb,3.192464971931147,Antagonist activity at human MCH1 receptor expressed in HEK cells after 45 mins by [35S]GTP-gamma-S binding assay,CHEMBL886073,,CHEMBL886073,,,,COc1ccccc1-c1ccc(CNC(=O)NC2CCN(Cc3ccc(C)cc3)CC2)cc1,antagonist activity
3529328,,CHEMBL1272819,pKi,3.3716110699496884,Displacement of [3H]SNAP-7941 from human MCHR1 expressed in HEK cells,CHEMBL1272819,,CHEMBL1272819,,,,COc1ccccc1-c1ccc(CNC(=O)NC2CCN(Cc3ccc(C)cc3)CC2)cc1,displacement
2027706,,CHEMBL886074,pKi,3.3716110699496884,Displacement of [3H]SNAP from human MCH1 receptor expressed in HEK cells,CHEMBL886074,,CHEMBL886074,,,,COc1ccccc1-c1ccc(CNC(=O)NC2CCN(Cc3ccc(C)cc3)CC2)cc1,displacement
3529329,,CHEMBL1272819,ppKi,3.3699995100990883,Displacement of [3H]SNAP-7941 from human MCHR1 expressed in HEK cells,CHEMBL1272819,,CHEMBL1272819,,,,COc1ccccc1-c1ccc(CNC(=O)NC2CCN(Cc3ccc(C)cc3)CC2)cc1,displacement
2027827,,CHEMBL886075,pImax,4.008773924307505,Antagonist activity at human MCH1 receptor expressed in HEK cells assessed as inhibition of agonist induced maximal current response,CHEMBL886075,,CHEMBL886075,,,,Cc1ccc(CN2CCC(NC(=O)NCc3ccc(-c4cccc(C#N)c4)cc3)CC2)cc1,antagonist activity
2027685,,CHEMBL886073,pKb,3.3861581781239307,Antagonist activity at human MCH1 receptor expressed in HEK cells after 45 mins by [35S]GTP-gamma-S binding assay,CHEMBL886073,,CHEMBL886073,,,,Cc1ccc(CN2CCC(NC(=O)NCc3ccc(-c4cccc(C#N)c4)cc3)CC2)cc1,antagonist activity
3529391,,CHEMBL1272820,pKi,3.0,Displacement of [125I]Iodoproxyfan from histamine H3 receptor,CHEMBL1272820,,CHEMBL1272820,,,,Cc1ccc(CN2CCC(NC(=O)NCc3ccc(-c4cccc(C#N)c4)cc3)CC2)cc1,displacement
2027704,,CHEMBL886074,pKi,3.7304870557820835,Displacement of [3H]SNAP from human MCH1 receptor expressed in HEK cells,CHEMBL886074,,CHEMBL886074,,,,Cc1ccc(CN2CCC(NC(=O)NCc3ccc(-c4cccc(C#N)c4)cc3)CC2)cc1,displacement
3529330,,CHEMBL1272819,pKi,3.7304870557820835,Displacement of [3H]SNAP-7941 from human MCHR1 expressed in HEK cells,CHEMBL1272819,,CHEMBL1272819,,,,Cc1ccc(CN2CCC(NC(=O)NCc3ccc(-c4cccc(C#N)c4)cc3)CC2)cc1,displacement
2027686,,CHEMBL886073,ppKb,5.194839098400566,Antagonist activity at human MCH1 receptor expressed in HEK cells after 45 mins by [35S]GTP-gamma-S binding assay,CHEMBL886073,,CHEMBL886073,,,,Cc1ccc(CN2CCC(NC(=O)NCc3ccc(-c4cccc(C#N)c4)cc3)CC2)cc1,antagonist activity
2027705,,CHEMBL886074,pLog Ki,3.7299969998949405,Displacement of [3H]SNAP from human MCH1 receptor expressed in HEK cells,CHEMBL886074,,CHEMBL886074,,,,Cc1ccc(CN2CCC(NC(=O)NCc3ccc(-c4cccc(C#N)c4)cc3)CC2)cc1,displacement
3529331,,CHEMBL1272819,ppKi,3.7299969998949405,Displacement of [3H]SNAP-7941 from human MCHR1 expressed in HEK cells,CHEMBL1272819,,CHEMBL1272819,,,,Cc1ccc(CN2CCC(NC(=O)NCc3ccc(-c4cccc(C#N)c4)cc3)CC2)cc1,displacement
2027682,,CHEMBL886073,ppKb,5.272214825817094,Antagonist activity at human MCH1 receptor expressed in HEK cells after 45 mins by [35S]GTP-gamma-S binding assay,CHEMBL886073,,CHEMBL886073,,,,Cc1ccc(CN2CCC(NC(=O)N(CC(=O)C(C)(C)O)Cc3ccc(-c4ccc(F)cc4)cc3)CC2)cc1,antagonist activity
2027681,,CHEMBL886073,pKb,2.343901797987168,Antagonist activity at human MCH1 receptor expressed in HEK cells after 45 mins by [35S]GTP-gamma-S binding assay,CHEMBL886073,,CHEMBL886073,,,,Cc1ccc(CN2CCC(NC(=O)N(CC(=O)C(C)(C)O)Cc3ccc(-c4ccc(F)cc4)cc3)CC2)cc1,antagonist activity
2027700,,CHEMBL886074,pKi,2.232102383981909,Displacement of [3H]SNAP from human MCH1 receptor expressed in HEK cells,CHEMBL886074,,CHEMBL886074,,,,Cc1ccc(CN2CCC(NC(=O)N(CC(=O)C(C)(C)O)Cc3ccc(-c4ccc(F)cc4)cc3)CC2)cc1,displacement
3529393,,CHEMBL1272820,pKi,2.8477116556169433,Displacement of [125I]Iodoproxyfan from histamine H3 receptor,CHEMBL1272820,,CHEMBL1272820,,,,Cc1ccc(CN2CCC(NC(=O)N(CC(=O)C(C)(C)O)Cc3ccc(-c4ccc(F)cc4)cc3)CC2)cc1,displacement
3529335,,CHEMBL1272819,ppKi,2.2299997458117775,Displacement of [3H]SNAP-7941 from human MCHR1 expressed in HEK cells,CHEMBL1272819,,CHEMBL1272819,,,,Cc1ccc(CN2CCC(NC(=O)N(CC(=O)C(C)(C)O)Cc3ccc(-c4ccc(F)cc4)cc3)CC2)cc1,displacement
2027825,,CHEMBL886075,pImax,4.102372908709558,Antagonist activity at human MCH1 receptor expressed in HEK cells assessed as inhibition of agonist induced maximal current response,CHEMBL886075,,CHEMBL886075,,,,Cc1ccc(CN2CCC(NC(=O)N(CC(=O)C(C)(C)O)Cc3ccc(-c4ccc(F)cc4)cc3)CC2)cc1,antagonist activity
2027701,,CHEMBL886074,pLog Ki,2.2299997458117775,Displacement of [3H]SNAP from human MCH1 receptor expressed in HEK cells,CHEMBL886074,,CHEMBL886074,,,,Cc1ccc(CN2CCC(NC(=O)N(CC(=O)C(C)(C)O)Cc3ccc(-c4ccc(F)cc4)cc3)CC2)cc1,displacement
3529334,,CHEMBL1272819,pKi,2.232102383981909,Displacement of [3H]SNAP-7941 from human MCHR1 expressed in HEK cells,CHEMBL1272819,,CHEMBL1272819,,,,Cc1ccc(CN2CCC(NC(=O)N(CC(=O)C(C)(C)O)Cc3ccc(-c4ccc(F)cc4)cc3)CC2)cc1,displacement
2027679,,CHEMBL886073,pKb,2.0,Antagonist activity at human MCH1 receptor expressed in HEK cells after 45 mins by [35S]GTP-gamma-S binding assay,CHEMBL886073,,CHEMBL886073,,,,COc1ccc(-c2ccc(CN(CC(=O)C(C)(C)O)C(=O)NC3CCN(Cc4ccc(C)cc4)CC3)cc2)cc1,antagonist activity
3529394,,CHEMBL1272820,pKi,3.2358238676096693,Displacement of [125I]Iodoproxyfan from histamine H3 receptor,CHEMBL1272820,,CHEMBL1272820,,,,COc1ccc(-c2ccc(CN(CC(=O)C(C)(C)O)C(=O)NC3CCN(Cc4ccc(C)cc4)CC3)cc2)cc1,displacement
2027680,,CHEMBL886073,ppKb,5.301029995663981,Antagonist activity at human MCH1 receptor expressed in HEK cells after 45 mins by [35S]GTP-gamma-S binding assay,CHEMBL886073,,CHEMBL886073,,,,COc1ccc(-c2ccc(CN(CC(=O)C(C)(C)O)C(=O)NC3CCN(Cc4ccc(C)cc4)CC3)cc2)cc1,antagonist activity
3529336,,CHEMBL1272819,pKi,3.0,Displacement of [3H]SNAP-7941 from human MCHR1 expressed in HEK cells,CHEMBL1272819,,CHEMBL1272819,,,,COc1ccc(-c2ccc(CN(CC(=O)C(C)(C)O)C(=O)NC3CCN(Cc4ccc(C)cc4)CC3)cc2)cc1,displacement
1953964,,CHEMBL892890,pIC50,4.823908740944319,Antagonist activity at human MCHR1 by [35S]GTP-gamma-S binding assay,CHEMBL892890,,CHEMBL892890,,,,CN(C(=O)N1CC[C@H](n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)C1)[C@H]1CCN(Cc2ccoc2)C1,antagonist activity
1953965,,CHEMBL892890,pIC50,4.275724130399211,Antagonist activity at human MCHR1 by [35S]GTP-gamma-S binding assay,CHEMBL892890,,CHEMBL892890,,,,CN(C(=O)N1CC[C@H](n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)C1)[C@H]1CCN(CC2CCCCC2)C1,antagonist activity
2024832,,CHEMBL886903,pIC50,2.494850021680094,Displacement of [3H]dofetilide from hERG expressed in HEK293 cell membrane,CHEMBL886903,,CHEMBL886903,,,,CO/N=C/COc1ccc(CN2CCC(NC(=O)c3cc(=O)c4ccc(F)cc4o3)CC2)cc1F,displacement
2024800,,CHEMBL886902,pIC50,4.508638306165727,Displacement of [125I]MCH from MCHR1 expressed in IMR32 cells,CHEMBL886902,,CHEMBL886902,,,,CO/N=C/COc1ccc(CN2CCC(NC(=O)c3cc(=O)c4ccc(F)cc4o3)CC2)cc1F,displacement
2024817,,CHEMBL886904,pIC50,3.318758762624413,Antagonist activity at MCHR1 assessed as inhibition of MCH-mediated calcium release in IMR32 cells,CHEMBL886904,,CHEMBL886904,,,,CO/N=C/COc1ccc(CN2CCC(NC(=O)c3cc(=O)c4ccc(F)cc4o3)CC2)cc1F,antagonist activity
2024830,,CHEMBL886903,pIC50,2.070581074285707,Displacement of [3H]dofetilide from hERG expressed in HEK293 cell membrane,CHEMBL886903,,CHEMBL886903,,,,O=C(NC1CCN(Cc2ccc(OCCCN3C(=O)CSC3=O)c(F)c2)CC1)c1cc(=O)c2ccc(F)cc2o1,displacement
2024798,,CHEMBL886902,pIC50,5.3979400086720375,Displacement of [125I]MCH from MCHR1 expressed in IMR32 cells,CHEMBL886902,,CHEMBL886902,,,,O=C(NC1CCN(Cc2ccc(OCCCN3C(=O)CSC3=O)c(F)c2)CC1)c1cc(=O)c2ccc(F)cc2o1,displacement
2024815,,CHEMBL886904,pIC50,3.2636034977233574,Antagonist activity at MCHR1 assessed as inhibition of MCH-mediated calcium release in IMR32 cells,CHEMBL886904,,CHEMBL886904,,,,O=C(NC1CCN(Cc2ccc(OCCCN3C(=O)CSC3=O)c(F)c2)CC1)c1cc(=O)c2ccc(F)cc2o1,antagonist activity
2024829,,CHEMBL886903,pIC50,1.0,Displacement of [3H]dofetilide from hERG expressed in HEK293 cell membrane,CHEMBL886903,,CHEMBL886903,,,,O=C(NC1CCN(Cc2ccc(C(=O)NCCN3CCCC3)c(F)c2)CC1)c1cc(=O)c2ccc(F)cc2o1,displacement
2024814,,CHEMBL886904,pIC50,3.3767507096020997,Antagonist activity at MCHR1 assessed as inhibition of MCH-mediated calcium release in IMR32 cells,CHEMBL886904,,CHEMBL886904,,,,O=C(NC1CCN(Cc2ccc(C(=O)NCCN3CCCC3)c(F)c2)CC1)c1cc(=O)c2ccc(F)cc2o1,antagonist activity
2024797,,CHEMBL886902,pIC50,4.537602002101044,Displacement of [125I]MCH from MCHR1 expressed in IMR32 cells,CHEMBL886902,,CHEMBL886902,,,,O=C(NC1CCN(Cc2ccc(C(=O)NCCN3CCCC3)c(F)c2)CC1)c1cc(=O)c2ccc(F)cc2o1,displacement
2024796,,CHEMBL886902,pIC50,4.769551078621726,Displacement of [125I]MCH from MCHR1 expressed in IMR32 cells,CHEMBL886902,,CHEMBL886902,,,,O=C(NCCN1CCCCC1)c1ccc(CN2CCC(NC(=O)c3cc(=O)c4ccc(F)cc4o3)CC2)cc1,displacement
2024813,,CHEMBL886904,pIC50,3.2848326421515424,Antagonist activity at MCHR1 assessed as inhibition of MCH-mediated calcium release in IMR32 cells,CHEMBL886904,,CHEMBL886904,,,,O=C(NCCN1CCCCC1)c1ccc(CN2CCC(NC(=O)c3cc(=O)c4ccc(F)cc4o3)CC2)cc1,antagonist activity
2024828,,CHEMBL886903,pIC50,1.1804560644581317,Displacement of [3H]dofetilide from hERG expressed in HEK293 cell membrane,CHEMBL886903,,CHEMBL886903,,,,O=C(NCCN1CCCCC1)c1ccc(CN2CCC(NC(=O)c3cc(=O)c4ccc(F)cc4o3)CC2)cc1,displacement
2024795,,CHEMBL886902,pIC50,4.0655015487564325,Displacement of [125I]MCH from MCHR1 expressed in IMR32 cells,CHEMBL886902,,CHEMBL886902,,,,O=C(NCCN1CCC(F)(F)CC1)c1ccc(CN2CCC(NC(=O)c3cc(=O)c4ccc(F)cc4o3)CC2)cc1,displacement
2024812,,CHEMBL886904,pIC50,2.5331323796458904,Antagonist activity at MCHR1 assessed as inhibition of MCH-mediated calcium release in IMR32 cells,CHEMBL886904,,CHEMBL886904,,,,O=C(NCCN1CCC(F)(F)CC1)c1ccc(CN2CCC(NC(=O)c3cc(=O)c4ccc(F)cc4o3)CC2)cc1,antagonist activity
2024827,,CHEMBL886903,pIC50,2.2006594505464183,Displacement of [3H]dofetilide from hERG expressed in HEK293 cell membrane,CHEMBL886903,,CHEMBL886903,,,,O=C(NCCN1CCC(F)(F)CC1)c1ccc(CN2CCC(NC(=O)c3cc(=O)c4ccc(F)cc4o3)CC2)cc1,displacement
2024794,,CHEMBL886902,pIC50,5.698970004336019,Displacement of [125I]MCH from MCHR1 expressed in IMR32 cells,CHEMBL886902,,CHEMBL886902,,,,O=C(NCCN1CCCC1)c1ccc(CN2CCC(NC(=O)c3cc(=O)c4ccc(F)cc4o3)CC2)c(Cl)c1,displacement
2024811,,CHEMBL886904,pIC50,3.8664610916297826,Antagonist activity at MCHR1 assessed as inhibition of MCH-mediated calcium release in IMR32 cells,CHEMBL886904,,CHEMBL886904,,,,O=C(NCCN1CCCC1)c1ccc(CN2CCC(NC(=O)c3cc(=O)c4ccc(F)cc4o3)CC2)c(Cl)c1,antagonist activity
2024826,,CHEMBL886903,pIC50,1.9586073148417746,Displacement of [3H]dofetilide from hERG expressed in HEK293 cell membrane,CHEMBL886903,,CHEMBL886903,,,,O=C(NCCN1CCCC1)c1ccc(CN2CCC(NC(=O)c3cc(=O)c4ccc(F)cc4o3)CC2)c(Cl)c1,displacement
2024825,,CHEMBL886903,pIC50,2.1804560644581312,Displacement of [3H]dofetilide from hERG expressed in HEK293 cell membrane,CHEMBL886903,,CHEMBL886903,,,,COc1cc(C(=O)NCCN2CCCC2)ccc1CN1CCC(NC(=O)c2cc(=O)c3ccc(F)cc3o2)CC1,displacement
2024810,,CHEMBL886904,pIC50,3.5686362358410126,Antagonist activity at MCHR1 assessed as inhibition of MCH-mediated calcium release in IMR32 cells,CHEMBL886904,,CHEMBL886904,,,,COc1cc(C(=O)NCCN2CCCC2)ccc1CN1CCC(NC(=O)c2cc(=O)c3ccc(F)cc3o2)CC1,antagonist activity
2024793,,CHEMBL886902,pIC50,4.585026652029182,Displacement of [125I]MCH from MCHR1 expressed in IMR32 cells,CHEMBL886902,,CHEMBL886902,,,,COc1cc(C(=O)NCCN2CCCC2)ccc1CN1CCC(NC(=O)c2cc(=O)c3ccc(F)cc3o2)CC1,displacement
2024824,,CHEMBL886903,pIC50,2.0371573187987577,Displacement of [3H]dofetilide from hERG expressed in HEK293 cell membrane,CHEMBL886903,,CHEMBL886903,,,,O=C(CCN1CCCCC1)Nc1ccc(CN2CCC(NC(=O)c3cc(=O)c4ccc(F)cc4o3)CC2)cc1F,displacement
2024809,,CHEMBL886904,pIC50,3.9208187539523753,Antagonist activity at MCHR1 assessed as inhibition of MCH-mediated calcium release in IMR32 cells,CHEMBL886904,,CHEMBL886904,,,,O=C(CCN1CCCCC1)Nc1ccc(CN2CCC(NC(=O)c3cc(=O)c4ccc(F)cc4o3)CC2)cc1F,antagonist activity
2024792,,CHEMBL886902,pIC50,4.638272163982407,Displacement of [125I]MCH from MCHR1 expressed in IMR32 cells,CHEMBL886902,,CHEMBL886902,,,,O=C(CCN1CCCCC1)Nc1ccc(CN2CCC(NC(=O)c3cc(=O)c4ccc(F)cc4o3)CC2)cc1F,displacement
2030310,,CHEMBL886329,pKi,4.086186147616283,"Displacement of [125I][Phe13, Tyr19]MCH from human recombinant MCHR1 expressed in CHO cells",CHEMBL886329,,CHEMBL886329,,,,COc1cc(NC(=O)c2ccc(Oc3ccccc3)cc2)ccc1OCCN1CCCC1,displacement
2030307,,CHEMBL886329,pKi,2.962573502059376,"Displacement of [125I][Phe13, Tyr19]MCH from human recombinant MCHR1 expressed in CHO cells",CHEMBL886329,,CHEMBL886329,,,,COc1cc(NC(=S)Nc2ccc(Oc3ccccc3)cc2)ccc1OCCN1CCCC1,displacement
2030299,,CHEMBL886329,pKi,2.3010299956639813,"Displacement of [125I][Phe13, Tyr19]MCH from human recombinant MCHR1 expressed in CHO cells",CHEMBL886329,,CHEMBL886329,,,,O=C1N/C(=C\c2ccc(CNCc3ccccc3)cc2)C(=O)N1c1ccc(Oc2ccccc2)cc1,displacement
2030308,,CHEMBL886329,pKi,3.9956786262173574,"Displacement of [125I][Phe13, Tyr19]MCH from human recombinant MCHR1 expressed in CHO cells",CHEMBL886329,,CHEMBL886329,,,,COc1cc(NC(=O)Nc2ccc(Oc3ccccc3)cc2)ccc1OCCN1CCCC1,displacement
2030303,,CHEMBL886329,pKi,3.4377071355435254,"Displacement of [125I][Phe13, Tyr19]MCH from human recombinant MCHR1 expressed in CHO cells",CHEMBL886329,,CHEMBL886329,,,,COc1cc(N2C(=O)CN(c3ccc(Oc4ccccc4)cc3)C2=O)ccc1OCCN1CCCC1,displacement
2030298,,CHEMBL886329,pKi,3.4672456210075024,"Displacement of [125I][Phe13, Tyr19]MCH from human recombinant MCHR1 expressed in CHO cells",CHEMBL886329,,CHEMBL886329,,,,CN(C)Cc1ccc(/C=C2\NC(=O)N(c3ccc(Oc4ccccc4)cc3)C2=O)cc1,displacement
2024836,,CHEMBL886903,pIC50,2.3665315444204134,Displacement of [3H]dofetilide from hERG expressed in HEK293 cell membrane,CHEMBL886903,,CHEMBL886903,,,,COC(C)(C)CCOc1ccc(CN2CCC(NC(=O)c3cc(=O)c4ccc(F)cc4o3)CC2)cc1,displacement
2024804,,CHEMBL886902,pIC50,3.7825160557860937,Displacement of [125I]MCH from MCHR1 expressed in IMR32 cells,CHEMBL886902,,CHEMBL886902,,,,COC(C)(C)CCOc1ccc(CN2CCC(NC(=O)c3cc(=O)c4ccc(F)cc4o3)CC2)cc1,displacement
2024819,,CHEMBL886904,pIC50,2.7569619513137056,Antagonist activity at MCHR1 assessed as inhibition of MCH-mediated calcium release in IMR32 cells,CHEMBL886904,,CHEMBL886904,,,,COC(C)(C)CCOc1ccc(CN2CCC(NC(=O)c3cc(=O)c4ccc(F)cc4o3)CC2)cc1,antagonist activity
2030296,,CHEMBL886329,pKi,3.447331783887807,"Displacement of [125I][Phe13, Tyr19]MCH from human recombinant MCHR1 expressed in CHO cells",CHEMBL886329,,CHEMBL886329,,,,O=C1N/C(=C\c2ccc(CN3CCCCCC3)cc2)C(=O)N1c1ccc(Oc2ccccc2)cc1,displacement
2024833,,CHEMBL886903,pIC50,3.1307682802690238,Displacement of [3H]dofetilide from hERG expressed in HEK293 cell membrane,CHEMBL886903,,CHEMBL886903,,,,O=C(NC1CCN(Cc2ccc(OCCCN(C3CC3)C3CC3)c(F)c2)CC1)c1cc(=O)c2ccc(F)cc2o1,displacement
2024818,,CHEMBL886904,pIC50,2.396855627379818,Antagonist activity at MCHR1 assessed as inhibition of MCH-mediated calcium release in IMR32 cells,CHEMBL886904,,CHEMBL886904,,,,O=C(NC1CCN(Cc2ccc(OCCCN(C3CC3)C3CC3)c(F)c2)CC1)c1cc(=O)c2ccc(F)cc2o1,antagonist activity
2024801,,CHEMBL886902,pIC50,4.292429823902063,Displacement of [125I]MCH from MCHR1 expressed in IMR32 cells,CHEMBL886902,,CHEMBL886902,,,,O=C(NC1CCN(Cc2ccc(OCCCN(C3CC3)C3CC3)c(F)c2)CC1)c1cc(=O)c2ccc(F)cc2o1,displacement
2030294,,CHEMBL886329,pKi,3.1505805862031004,"Displacement of [125I][Phe13, Tyr19]MCH from human recombinant MCHR1 expressed in CHO cells",CHEMBL886329,,CHEMBL886329,,,,CN(C)CCNCc1ccc(/C=C2\NC(=O)N(c3ccc(Oc4ccccc4)cc3)C2=O)cc1,displacement
2030293,,CHEMBL886329,pKi,2.6861327796308467,"Displacement of [125I][Phe13, Tyr19]MCH from human recombinant MCHR1 expressed in CHO cells",CHEMBL886329,,CHEMBL886329,,,,CC(=O)N1CCN(Cc2ccc(/C=C3\NC(=O)N(c4ccc(Oc5ccccc5)cc4)C3=O)cc2)CC1,displacement
2024838,,CHEMBL886903,pIC50,1.1870866433571443,Displacement of [3H]dofetilide from hERG expressed in HEK293 cell membrane,CHEMBL886903,,CHEMBL886903,,,,CN(C)CCCOc1ccc(CN2CCC(NC(=O)c3cc(=O)c4ccc(F)cc4o3)CC2)cc1F,displacement
2024821,,CHEMBL886904,pIC50,3.111820506081675,Antagonist activity at MCHR1 assessed as inhibition of MCH-mediated calcium release in IMR32 cells,CHEMBL886904,,CHEMBL886904,,,,CN(C)CCCOc1ccc(CN2CCC(NC(=O)c3cc(=O)c4ccc(F)cc4o3)CC2)cc1F,antagonist activity
2024806,,CHEMBL886902,pIC50,4.698970004336019,Displacement of [125I]MCH from MCHR1 expressed in IMR32 cells,CHEMBL886902,,CHEMBL886902,,,,CN(C)CCCOc1ccc(CN2CCC(NC(=O)c3cc(=O)c4ccc(F)cc4o3)CC2)cc1F,displacement
2024805,,CHEMBL886902,pIC50,5.522878745280337,Displacement of [125I]MCH from MCHR1 expressed in IMR32 cells,CHEMBL886902,,CHEMBL886902,,,,O=C(NC1CCN(Cc2ccc(OCCCN3CCCCC3)c(F)c2)CC1)c1cc(=O)c2ccc(F)cc2o1,displacement
2024820,,CHEMBL886904,pIC50,4.0655015487564325,Antagonist activity at MCHR1 assessed as inhibition of MCH-mediated calcium release in IMR32 cells,CHEMBL886904,,CHEMBL886904,,,,O=C(NC1CCN(Cc2ccc(OCCCN3CCCCC3)c(F)c2)CC1)c1cc(=O)c2ccc(F)cc2o1,antagonist activity
2024837,,CHEMBL886903,pIC50,1.3767507096020992,Displacement of [3H]dofetilide from hERG expressed in HEK293 cell membrane,CHEMBL886903,,CHEMBL886903,,,,O=C(NC1CCN(Cc2ccc(OCCCN3CCCCC3)c(F)c2)CC1)c1cc(=O)c2ccc(F)cc2o1,displacement
